"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"
"CHEMBL573465"	""	"0"	"548.18"	"2"	"6.75"	"10e"	"CCN(CC)[C@H]1CC[C@H](Nc2nc(NCc3ccc(-c4ccccc4)cc3)c3ncn(C(C)C)c3n2)CC1.Cl"	"IC50"	"'='"	"6000.0"	"nM"	"5.22"	""	""	"UO_0000065"	"10.20"	"0.19"	"-1.53"	"7.37"	"0"	"CHEMBL1063859"	"Inhibition of recombinant CDK2/cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1154643"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2009"	"None"	""
"CHEMBL14762"	"SELICICLIB"	"2"	"354.46"	"0"	"3.20"	"2"	"CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1"	"IC50"	"'='"	"4600.0"	"nM"	"5.34"	""	""	"UO_0000065"	"15.06"	"0.28"	"2.14"	"6.07"	"0"	"CHEMBL1063859"	"Inhibition of recombinant CDK2/cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1154643"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2009"	"None"	""
"CHEMBL518383"	""	"0"	"360.30"	"0"	"3.33"	"8d"	"O=C(Nc1ccc(F)cc1)c1n[nH]cc1NC(=O)c1c(F)cccc1F"	"IC50"	"'='"	"30.0"	"nM"	"7.52"	""	""	"UO_0000065"	"20.88"	"0.40"	"4.19"	"8.66"	"0"	"CHEMBL3607094"	"Inhibition of CDK2/cyclin A (unknown origin) by radiometric filter binding assay"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL3603804"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2015"	"None"	""
"CHEMBL597352"	""	"0"	"335.37"	"0"	"1.08"	"22"	"Cn1nc(C(N)=O)c2c1-c1nc(NCc3cccnc3)ncc1CC2"	"IC50"	"'='"	"21.0"	"nM"	"7.68"	""	""	"UO_0000065"	"22.89"	"0.42"	"6.60"	"6.88"	"0"	"CHEMBL1072177"	"Inhibition of CDK2/Cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1157561"	"1"	"Scientific Literature"	"J. Med. Chem."	"2010"	"None"	""
"CHEMBL1077086"	""	"0"	"602.65"	"2"	"4.33"	"8c"	"CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(NN2C(=O)/C(=C\c3ccccc3)SC2=S)=N1"	"IC50"	"'='"	"28200.0"	"nM"	"4.55"	""	""	"UO_0000065"	"7.55"	"0.15"	"0.22"	"2.69"	"0"	"CHEMBL1103280"	"Inhibition of human recombinant CDK2/cyclin A expressed in baculovirus-infected insect Sf21 cells after 10 mins"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Sf21"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1154872"	"1"	"Scientific Literature"	"Eur. J. Med. Chem."	"2010"	"CHEMBL4106362"	""
"CHEMBL1271620"	""	"0"	"363.47"	"0"	"3.14"	"43"	"CC(C)c1n[nH]cc1-c1ccnc(Nc2ccc(N3CCNCC3)cc2)n1"	"IC50"	"'='"	"40.0"	"nM"	"7.40"	""	""	"UO_0000065"	"20.35"	"0.37"	"4.26"	"9.05"	"0"	"CHEMBL1273631"	"Inhibition of human CDK2/cyclin A after 2 hrs by IMAP-FP assay"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1269009"	"1"	"Scientific Literature"	"J. Med. Chem."	"2010"	"None"	""
"CHEMBL1271899"	""	"0"	"412.93"	"0"	"3.53"	"55"	"CC(C)c1n[nH]c(Cl)c1-c1ccnc(Nc2ccc(N3CCN(C)CC3)cn2)n1"	"IC50"	"'='"	"949.0"	"nM"	"6.02"	""	""	"UO_0000065"	"14.59"	"0.28"	"2.49"	"7.01"	"0"	"CHEMBL1273631"	"Inhibition of human CDK2/cyclin A after 2 hrs by IMAP-FP assay"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1269009"	"1"	"Scientific Literature"	"J. Med. Chem."	"2010"	"None"	""
"CHEMBL1094408"	"NMS-1286937"	"0"	"448.53"	"0"	"1.58"	"49"	"COc1ccc(N2CCN(C)CC2)cc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2"	"IC50"	"'='"	"355.0"	"nM"	"6.45"	""	""	"UO_0000065"	"14.38"	"0.27"	"4.87"	"5.64"	"0"	"CHEMBL1109145"	"Inhibition of CDK2/Cyclin A assessed as [33P]gamma-ATP incorporation into substrate after 60 mins by gamma counting"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1157785"	"1"	"Scientific Literature"	"J. Med. Chem."	"2010"	"None"	""
"CHEMBL1094401"	""	"0"	"306.33"	"0"	"1.81"	"1e"	"NC(=O)c1n[nH]c2c1CCc1cnc(Nc3ccccc3)nc1-2"	"IC50"	"'='"	"2.0"	"nM"	"8.70"	""	""	"UO_0000065"	"28.40"	"0.52"	"6.89"	"7.94"	"0"	"CHEMBL1109145"	"Inhibition of CDK2/Cyclin A assessed as [33P]gamma-ATP incorporation into substrate after 60 mins by gamma counting"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1157785"	"1"	"Scientific Literature"	"J. Med. Chem."	"2010"	"None"	""
"CHEMBL1097429"	""	"0"	"388.35"	"0"	"2.84"	"21"	"Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(C(F)(F)F)cc3)ncc1CC2"	"IC50"	"'='"	"3.0"	"nM"	"8.52"	""	""	"UO_0000065"	"21.95"	"0.42"	"5.68"	"8.63"	"0"	"CHEMBL1109145"	"Inhibition of CDK2/Cyclin A assessed as [33P]gamma-ATP incorporation into substrate after 60 mins by gamma counting"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1157785"	"1"	"Scientific Literature"	"J. Med. Chem."	"2010"	"None"	""
"CHEMBL1094735"	""	"0"	"348.41"	"0"	"2.86"	"1g"	"CC(C)n1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3)ncc1CC2"	"IC50"	"'='"	"46.0"	"nM"	"7.34"	""	""	"UO_0000065"	"21.06"	"0.39"	"4.48"	"7.43"	"0"	"CHEMBL1109145"	"Inhibition of CDK2/Cyclin A assessed as [33P]gamma-ATP incorporation into substrate after 60 mins by gamma counting"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1157785"	"1"	"Scientific Literature"	"J. Med. Chem."	"2010"	"None"	""
"CHEMBL2312194"	""	"0"	"416.53"	"0"	"4.24"	"(S)-CR8"	"CC[C@@H](CO)Nc1nc(Cc2ccc(-c3ccccn3)cc2)c2ncn(C(C)C)c2n1"	"Ki"	"'='"	"80.0"	"nM"	"7.10"	""	""	"UO_0000065"	"17.04"	"0.31"	"2.86"	"8.00"	"0"	"CHEMBL2320998"	"Inhibition of CDK2/Cyclin A (174 to 432 amino acid residues) (unknown origin) by differential scanning fluorimetry assay"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL2311463"	"1"	"Scientific Literature"	"J. Med. Chem."	"2013"	"None"	""
"CHEMBL576375"	""	"0"	"534.15"	"1"	"6.41"	"10b"	"CCCN[C@H]1CC[C@H](Nc2nc(NCc3ccc(-c4ccccc4)cc3)c3ncn(C(C)C)c3n2)CC1.Cl"	"IC50"	"'='"	"500.0"	"nM"	"6.30"	""	""	"UO_0000065"	"12.66"	"0.23"	"-0.11"	"7.91"	"0"	"CHEMBL1063859"	"Inhibition of recombinant CDK2/cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1154643"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2009"	"None"	""
"CHEMBL573262"	""	"0"	"497.65"	"1"	"5.55"	"11a"	"CC(=O)N[C@H]1CC[C@H](Nc2nc(NCc3ccc(-c4ccccc4)cc3)c3ncn(C(C)C)c3n2)CC1"	"IC50"	"'='"	"500.0"	"nM"	"6.30"	""	""	"UO_0000065"	"12.66"	"0.23"	"0.75"	"6.51"	"0"	"CHEMBL1063859"	"Inhibition of recombinant CDK2/cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1154643"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2009"	"None"	""
"CHEMBL573466"	""	"0"	"537.71"	"2"	"6.33"	"11c"	"CC(C)n1cnc2c(NCc3ccc(-c4ccccc4)cc3)nc(N[C@H]3CC[C@H](NC(=O)CC4CC4)CC3)nc21"	"IC50"	"'='"	"600.0"	"nM"	"6.22"	""	""	"UO_0000065"	"11.57"	"0.21"	"-0.11"	"6.43"	"0"	"CHEMBL1063859"	"Inhibition of recombinant CDK2/cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1154643"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2009"	"None"	""
"CHEMBL578664"	""	"0"	"512.13"	"1"	"5.74"	"15d"	"Cc1cccc(-c2ccc(CNc3nc(N[C@H]4CC[C@H](N)CC4)nc4c3ncn4C(C)C)s2)c1.Cl"	"IC50"	"'='"	"700.0"	"nM"	"6.16"	""	""	"UO_0000065"	"12.94"	"0.25"	"0.41"	"6.57"	"0"	"CHEMBL1058435"	"Inhibition of recombinant Cdk2/cyclinA"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1154657"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2009"	"None"	""
"CHEMBL14762"	"SELICICLIB"	"2"	"354.46"	"0"	"3.20"	"1"	"CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1"	"IC50"	"'='"	"4600.0"	"nM"	"5.34"	""	""	"UO_0000065"	"15.06"	"0.28"	"2.14"	"6.07"	"1"	"CHEMBL1058435"	"Inhibition of recombinant Cdk2/cyclinA"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1154657"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2009"	"None"	""
"CHEMBL1270512"	""	"0"	"382.47"	"0"	"1.36"	"31"	"CNC(=O)c1cn(C)c2c1CCc1cnc(NC3CCN(C(C)=O)CC3)nc1-2"	"IC50"	"'='"	"31.99"	"nM"	"7.50"	""	""	"UO_0000065"	"19.60"	"0.37"	"6.13"	"8.13"	"0"	"CHEMBL1273937"	"Inhibition of CDK2/cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1268905"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2010"	"None"	""
"CHEMBL573497"	""	"0"	"456.59"	"1"	"5.40"	"3m"	"CC(C)n1cnc2c(NCc3ccc(-c4ccccc4)cc3)nc(N[C@H]3CC[C@H](O)CC3)nc21"	"IC50"	"'='"	"400.0"	"nM"	"6.40"	""	""	"UO_0000065"	"14.01"	"0.26"	"1.00"	"7.28"	"0"	"CHEMBL1063859"	"Inhibition of recombinant CDK2/cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1154643"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2009"	"None"	""
"CHEMBL573528"	""	"0"	"473.60"	"1"	"5.51"	"21g"	"CC(C)n1cnc2c(NCc3ccc(-c4ccc(F)cc4)cc3)nc(N[C@H]3CC[C@H](N)CC3)nc21"	"IC50"	"'='"	"500.0"	"nM"	"6.30"	""	""	"UO_0000065"	"13.30"	"0.25"	"0.79"	"6.73"	"0"	"CHEMBL1063859"	"Inhibition of recombinant CDK2/cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1154643"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2009"	"None"	""
"CHEMBL598221"	""	"0"	"415.93"	"0"	"3.23"	"21"	"CN1CCC(C(=O)N2Cc3c(NC(=O)c4ccc(Cl)cc4)n[nH]c3C2(C)C)CC1"	"IC50"	"'='"	"15.0"	"nM"	"7.82"	""	""	"UO_0000065"	"18.81"	"0.37"	"4.59"	"9.62"	"0"	"CHEMBL1074419"	"Inhibition of human CDK2/cyclin A expressed in Escherichia coli BL21 by scintillation proximity assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1157586"	"1"	"Scientific Literature"	"Bioorg. Med. Chem."	"2010"	"None"	""
"CHEMBL603543"	""	"0"	"413.50"	"0"	"3.11"	"10"	"CCN1CCC(C(=O)N2Cc3c(NC(=O)c4ccc(F)cc4)n[nH]c3C2(C)C)CC1"	"IC50"	"'='"	"30.0"	"nM"	"7.52"	""	""	"UO_0000065"	"18.19"	"0.34"	"4.41"	"9.25"	"0"	"CHEMBL1074419"	"Inhibition of human CDK2/cyclin A expressed in Escherichia coli BL21 by scintillation proximity assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1157586"	"1"	"Scientific Literature"	"Bioorg. Med. Chem."	"2010"	"None"	""
"CHEMBL23327"	"PURVALANOLA"	"0"	"388.90"	"0"	"4.23"	"Purvalanol"	"CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1"	"IC50"	"'='"	"30.0"	"nM"	"7.52"	""	"Antagonist"	"UO_0000065"	"19.34"	"0.38"	"3.29"	"8.56"	"0"	"CHEMBL1062879"	"Inhibition of CDK2-cyclinA in the presence of 20uM ATP"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1150976"	"1"	"Scientific Literature"	"Biochem. J."	"2007"	"None"	""
"CHEMBL1744457"	""	"0"	"375.52"	"0"	"2.70"	"32"	"CCN1CCC(C(=O)N2Cc3c(NC(=O)CC(C)C)n[nH]c3C2(C)C)CC1"	"IC50"	"'='"	"14.0"	"nM"	"7.85"	""	""	"UO_0000065"	"20.91"	"0.40"	"5.15"	"9.66"	"0"	"CHEMBL1074419"	"Inhibition of human CDK2/cyclin A expressed in Escherichia coli BL21 by scintillation proximity assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1157586"	"1"	"Scientific Literature"	"Bioorg. Med. Chem."	"2010"	"None"	""
"CHEMBL606336"	""	"0"	"381.48"	"0"	"2.58"	"17"	"CN1CCC(C(=O)N2Cc3c(NC(=O)c4ccccc4)n[nH]c3C2(C)C)CC1"	"IC50"	"'='"	"23.0"	"nM"	"7.64"	""	""	"UO_0000065"	"20.02"	"0.37"	"5.06"	"9.39"	"0"	"CHEMBL1074419"	"Inhibition of human CDK2/cyclin A expressed in Escherichia coli BL21 by scintillation proximity assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1157586"	"1"	"Scientific Literature"	"Bioorg. Med. Chem."	"2010"	"None"	""
"CHEMBL1171969"	""	"0"	"404.62"	"1"	"5.47"	"12"	"O=S(=O)(Nc1cccc(C(F)(F)F)c1)c1cc(Cl)c(Cl)cc1Cl"	"IC50"	"'='"	"10000.0"	"nM"	"5.00"	""	""	"UO_0000065"	"12.36"	"0.30"	"-0.47"	"10.83"	"0"	"CHEMBL1175697"	"Inhibition of human CDK2/Cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1177790"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2010"	"None"	""
"CHEMBL1087054"	""	"0"	"459.57"	"1"	"5.25"	"2a"	"CC1=C(C(=O)Nc2ccc(C)cc2)C(c2ccc(O)cc2O)NC(SCc2ccccc2)=N1"	"IC50"	"'='"	"25400.0"	"nM"	"4.59"	""	""	"UO_0000065"	"10.00"	"0.19"	"-0.65"	"4.89"	"0"	"CHEMBL1103280"	"Inhibition of human recombinant CDK2/cyclin A expressed in baculovirus-infected insect Sf21 cells after 10 mins"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Sf21"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1154872"	"1"	"Scientific Literature"	"Eur. J. Med. Chem."	"2010"	"CHEMBL4106362"	""
"CHEMBL356535"	""	"0"	"368.44"	"0"	"2.84"	"9c"	"CC(C)NCc1cc(NC(=O)Nc2cccc3c2C2CCCN2C3=O)[nH]n1"	"IC50"	"'='"	"17000.0"	"nM"	"4.77"	""	""	"UO_0000065"	"12.95"	"0.24"	"1.93"	"4.67"	"0"	"CHEMBL824727"	"Inhibition of human recombinant cyclin A-CDK2"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1134322"	"1"	"Scientific Literature"	"J. Med. Chem."	"2001"	"None"	""
"CHEMBL122040"	""	"0"	"353.43"	"0"	"4.06"	"21"	"COc1cccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)c1"	"IC50"	"'='"	"1800.0"	"nM"	"5.75"	""	""	"UO_0000065"	"16.25"	"0.30"	"1.68"	"6.76"	"0"	"CHEMBL662528"	"Inhibition of cyclin-dependent kinase 2-cyclin A3 (CDK2)"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1138832"	"1"	"Scientific Literature"	"J. Med. Chem."	"2004"	"None"	""
"CHEMBL1271330"	""	"0"	"417.52"	"0"	"2.17"	"48"	"CN1CCN(c2cccc(Nc3ncc4c(n3)-c3c(c(C(N)=O)cn3C)CC4)c2)CC1"	"IC50"	"'='"	"1.0"	"nM"	"9.00"	""	""	"UO_0000065"	"21.56"	"0.40"	"6.83"	"9.75"	"0"	"CHEMBL1273937"	"Inhibition of CDK2/cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1268905"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2010"	"None"	""
"CHEMBL1270710"	""	"0"	"363.42"	"0"	"2.30"	"2"	"COc1cccc(CNc2ncc3c(n2)-c2c(c(C(N)=O)cn2C)CC3)c1"	"IC50"	"'='"	"65.92"	"nM"	"7.18"	""	""	"UO_0000065"	"19.76"	"0.36"	"4.88"	"7.55"	"0"	"CHEMBL1273937"	"Inhibition of CDK2/cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1268905"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2010"	"None"	""
"CHEMBL1271227"	""	"0"	"354.46"	"0"	"1.58"	"14"	"CCN1CCC(Nc2ncc3c(n2)-c2c(c(C(N)=O)cn2C)CC3)CC1"	"IC50"	"'='"	"148.94"	"nM"	"6.83"	""	""	"UO_0000065"	"19.26"	"0.36"	"5.25"	"7.66"	"0"	"CHEMBL1273937"	"Inhibition of CDK2/cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1268905"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2010"	"None"	""
"CHEMBL1744452"	""	"0"	"387.51"	"0"	"2.64"	"26"	"CN1CCC(C(=O)N2Cc3c(NC(=O)c4cccs4)n[nH]c3C2(C)C)CC1"	"IC50"	"'='"	"10.0"	"nM"	"8.00"	""	""	"UO_0000065"	"20.64"	"0.40"	"5.36"	"9.84"	"0"	"CHEMBL1074419"	"Inhibition of human CDK2/cyclin A expressed in Escherichia coli BL21 by scintillation proximity assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1157586"	"1"	"Scientific Literature"	"Bioorg. Med. Chem."	"2010"	"None"	""
"CHEMBL597390"	""	"0"	"358.42"	"0"	"3.42"	"2"	"CC(C)(C)C(=O)N1Cc2c(NC(=O)c3ccc(F)cc3)n[nH]c2C1(C)C"	"IC50"	"'='"	"30.0"	"nM"	"7.52"	""	""	"UO_0000065"	"20.99"	"0.40"	"4.10"	"9.63"	"0"	"CHEMBL1074419"	"Inhibition of human CDK2/cyclin A expressed in Escherichia coli BL21 by scintillation proximity assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1157586"	"1"	"Scientific Literature"	"Bioorg. Med. Chem."	"2010"	"None"	""
"CHEMBL361595"	""	"0"	"355.38"	"0"	"1.40"	"7f2"	"CS(=O)(=O)c1ccc(-n2nc(C(N)=O)c3ccc4[nH]ncc4c32)cc1"	"IC50"	"'='"	"1.0"	"nM"	"9.00"	""	""	"UO_0000065"	"25.33"	"0.49"	"7.60"	"7.27"	"0"	"CHEMBL829439"	"Inhibition of Cyclin A-cyclin-dependent kinase 2"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1144365"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2005"	"None"	""
"CHEMBL111897"	""	"0"	"257.29"	"0"	"2.55"	"7"	"COc1ccc(C(=O)Nc2cc(C3CC3)[nH]n2)cc1"	"IC50"	"'='"	"705.0"	"nM"	"6.15"	""	""	"UO_0000065"	"23.91"	"0.44"	"3.60"	"9.18"	"0"	"CHEMBL658020"	"In vitro inhibitory concentration against cyclin-dependent kinase 2-cyclin A complex using ATP/P33gamma-ATP mix as radioligand"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1148336"	"1"	"Scientific Literature"	"J. Med. Chem."	"2004"	"None"	""
